10en,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0x8E28BC,,_ZN7CBridge7pWeightE,CBridge::pWeight,,,1,,,0
0x8E29C4,,_ZN7CReplay7pWorld1E,CReplay::pWorld1,,,1,,,0
0x8E29C8,,_ZN7CDarkel21AmmoInterruptedWeaponE,CDarkel::AmmoInterruptedWeapon,,,1,,,0
0x8E29D0,,_ZN10CCullZones17NumAttributeZonesE,CCullZones::NumAttributeZones,char[],,4,,,0
0x8E29D4,,_ZN13CSurfaceTable22ms_aAdhesiveLimitTableE,CSurfaceTable::ms_aAdhesiveLimitTable,float[],,100,,,0
0x8E2A38,,pDropOffCesna,pDropOffCesna,,,1,,,0
0x8E2A3C,,pClassArrayListFirst,pClassArrayListFirst,,,1,,,0
0x8E2A40,,gpSkidTex,gpSkidTex,,,1,,,0
0x8E2A60,,_ZN10CTimeCycle24m_nCurrentFogColourGreenE,CTimeCycle::m_nCurrentFogColourGreen,,,1,,,0
0x8E2A64,,_ZN6CStats14HelisDestroyedE,CStats::HelisDestroyed,,,1,,,0
0x8E2A68,,_ZN6CStats16IndustrialPassedE,CStats::IndustrialPassed,,,1,,,0
0x8E2A6C,,_ZN6CStats11ElBurroTimeE,CStats::ElBurroTime,,,1,,,0
0x8E2A7C,,_ZN6CRadar9RaySpriteE,CRadar::RaySprite,,,1,,,0
0x8E2A84,,_ZN18CVisibilityPlugins21ms_bigVehicleLod0DistE,CVisibilityPlugins::ms_bigVehicleLod0Dist,,,1,,,0
0x8E2A8C,,_ZN18CVisibilityPlugins21ms_bigVehicleLod1DistE,CVisibilityPlugins::ms_bigVehicleLod1Dist,,,1,,,0
0x8E2A90,,gpShadowHeliTex,gpShadowHeliTex,int,,4,,,0
0x8E2AB0,,_RwD3D8DeviceCaps,_RwD3D8DeviceCaps,,,1,,,0
0x8E2B84,,_ZN10CModelInfo19ms_mloInstanceStoreE,CModelInfo::ms_mloInstanceStore,tMloInstanceStore,,84,,,0
0x8E2BDC,,_ZN6CStats9TimesDiedE,CStats::TimesDied,,,1,,,0
0x8E2BE0,,CheckSum,CheckSum,char[],,4,,,0
0x8E2BE4,,TempBufferVerticesStoredReflection,TempBufferVerticesStoredReflection,,,1,,,0
0x8E2BEC,,_ZN6CStats13TimesArrestedE,CStats::TimesArrested,,,1,,,0
0x8E2BF4,,_ZN11CTheScripts14pActiveScriptsE,CTheScripts::pActiveScripts,,,1,,,0
0x8E2BF8,,_ZN8CWeather4WindE,CWeather::Wind,,,1,,,0
0x8E2BFC,,_ZN8CWeather4RainE,CWeather::Rain,,,1,,,0
0x8E2C0C,,_ZN8CWeather24LightningFlashLastChangeE,CWeather::LightningFlashLastChange,,,1,,,0
0x8E2C10,,_ZN10CStreaming21ms_numModelsRequestedE,CStreaming::ms_numModelsRequested,,,1,,,0
0x8E2C18,,fileHandle,fileHandle,CFileMgr *,,4,,,0
0x8E2C1C,,_ZN17CTheCarGenerators18NumOfCarGeneratorsE,CTheCarGenerators::NumOfCarGenerators,,,1,,,0
0x8E2C20,,gpRocketSightTex,gpRocketSightTex,,,1,,,0
0x8E2C2C,,_ZN4CHud11m_pZoneNameE,CHud::m_pZoneName,,,1,,,0
0x8E2C30,,_ZN8CCoronas28bChangeBrightnessImmediatelyE,CCoronas::bChangeBrightnessImmediately,,,1,,,0
0x8E2C48,,_ZN6CMBlur12pFrontBufferE,CMBlur::pFrontBuffer,,,1,,,0
0x8E2C4C,CTimer,_ZN6CTimer22ms_fTimeStepNonClippedE,CTimer::ms_fTimeStepNonClipped,float,,4,,,0
0x8E2C50,,_ZN6CStats20PeopleKilledByOthersE,CStats::PeopleKilledByOthers,,,1,,,0
0x8E2C60,,PcSaveHelper,PcSaveHelper,,,1,,,0
0x8E2C8C,,_ZN7CBridge9pLiftRoadE,CBridge::pLiftRoad,,,1,,,0
0x8E2C90,,_ZN10CCullZones11OldCullZoneE,CCullZones::OldCullZone,,,1,,,0
0x8E2C94,,_ZN7CBridge9pLiftPartE,CBridge::pLiftPart,,,1,,,0
0x8E2CB4,CTimer,_ZN6CTimer12ms_fTimeStepE,CTimer::ms_fTimeStep,float,,4,,,0
0x8E2CB8,,TempBufferIndicesStoredReflection,TempBufferIndicesStoredReflection,,,1,,,0
0x8E2CBC,,ValidSaveName,ValidSaveName,char,,260,,,0
0x8E2DC0,,_ZN6CStats24TotalNumberOfUniqueJumpsE,CStats::TotalNumberOfUniqueJumps,,,1,,,0
0x8E2DC4,CDraw,_ZN5CDraw13ms_fNearClipZE,CDraw::ms_fNearClipZ,float,,4,,,0
0x8E2DC8,,gpSkidMudTex,gpSkidMudTex,,,1,,,0
0x8E2DD4,,_ZN12CAnimManager16ms_numAnimationsE,CAnimManager::ms_numAnimations,,,1,,,0
0x8E2DE0,,_ZN10CModelInfo20ms_vehicleModelStoreE,CModelInfo::ms_vehicleModelStore,int[],,4,,,0
0x8F1A2C,,_ZN6CRadar12CopcarSpriteE,CRadar::CopcarSprite,,,1,,,0
0x8F1A30,,_ZN17CVehicleModelInfo19ms_pEnvironmentMapsE,CVehicleModelInfo::ms_pEnvironmentMaps,int[],,4,,,0
0x8F1A34,,_ZN10CStreaming12ms_imageSizeE,CStreaming::ms_imageSize,,,1,,,0
0x8F1A3C,,_ZN6CRadar11LuigiSpriteE,CRadar::LuigiSprite,,,1,,,0
0x8F1A40,,_ZN6CRadar11AsukaSpriteE,CRadar::AsukaSprite,,,1,,,0
0x8F1A48,,_ZN7CReplay8pPickupsE,CReplay::pPickups,,,1,,,0
0x8F1A4C,,TempBufferIndicesStored,TempBufferIndicesStored,,,1,,,0
0x8F1A60,,_ZN8CCarCtrl22TotalNumOfCarsOfRatingE,CCarCtrl::TotalNumOfCarsOfRating,int[],,28,,,0
0x8F1A7C,,_ZN5CHeli26TestForNewRandomHelisTimerE,CHeli::TestForNewRandomHelisTimer,,,1,,,0
0x8F1A8C,,InfoForTileCars,InfoForTileCars,int,,4,,,0
0x8F1AA0,,_ZN11CPlayerSkin9m_txdSlotE,CPlayerSkin::m_txdSlot,,,1,,,0
0x8F1AA4,,gBuildings,gBuildings,,,1,,,0
0x8F1AAC,,_ZN11CShinyTexts13NumShinyTextsE,CShinyTexts::NumShinyTexts,,,1,,,0
0x8F1AB0,,_ZN18CRecordDataForGame18pDataBufferPointerE,CRecordDataForGame::pDataBufferPointer,,,1,,,0
0x8F1AB8,,_ZN7CDarkel11KillsNeededE,CDarkel::KillsNeeded,,,1,,,0
0x8F1ABC,,_ZN7CSprite16m_f2DNearScreenZE,CSprite::m_f2DNearScreenZ,,,1,,,0
0x8F1AE4,,InfoForTilePeds,InfoForTilePeds,int,,4,,,0
0x8F1AE8,,TempBufferVerticesStoredShattered,TempBufferVerticesStoredShattered,,,1,,,0
0x8F1AEC,,_ZN19CRecordDataForChase13AnimStartTimeE,CRecordDataForChase::AnimStartTime,,,1,,,0
0x8F1AF4,,_ZN9CSprite2d12mCurrentBankE,CSprite2d::mCurrentBank,,,1,,,0
0x8F1AF8,,_ZN11CReferences10pEmptyListE,CReferences::pEmptyList,,,1,,,0
0x8F1B00,,_ZN10CSceneEdit13m_nPedmodelIdE,CSceneEdit::m_nPedmodelId,,,1,,,0
0x8F1B04,,gpOutline2Tex,gpOutline2Tex,,,1,,,0
0x8F1B08,,gpOutline3Tex,gpOutline3Tex,,,1,,,0
0x8F1B24,,gpOutline1Tex,gpOutline1Tex,int,,4,,,0
0x8F1B38,,_ZN8CCarCtrl18NumLawEnforcerCarsE,CCarCtrl::NumLawEnforcerCars,,,1,,,0
0x8F1B3C,,_ZN10CStreaming21ms_startRequestedListE,CStreaming::ms_startRequestedList,,,1,,,0
0x8F1B50,,texLoadTime,texLoadTime,,,1,,,0
0x8F1B54,,_ZN8CCarCtrl14NumMissionCarsE,CCarCtrl::NumMissionCars,,,1,,,0
0x8F1B64,,_ZN11CTheScripts14OnAMissionFlagE,CTheScripts::OnAMissionFlag,,,1,,,0
0x8F1B68,,pPathNodes,pPathNodes,,,1,,,0
0x8F1B6C,,_ZN6CPools25ms_pAudioScriptObjectPoolE,CPools::ms_pAudioScriptObjectPool,,,1,,,0
0x8F1B70,,_ZN18CRecordDataForGame11pDataBufferE,CRecordDataForGame::pDataBuffer,char *,,4,,,0
0x8F1B78,,_ZN9CRenderer25ms_nNoOfInVisibleEntitiesE,CRenderer::ms_nNoOfInVisibleEntities,,,1,,,0
0x8F1B7C,,_ZN6CStats20PeopleKilledByPlayerE,CStats::PeopleKilledByPlayer,,,1,,,0
0x8F1B80,,_ZN6CRadar8ElSpriteE,CRadar::ElSprite,,,1,,,0
0x8F1B84,,ClumpOffset,ClumpOffset,,,1,,,0
0x8F1B8C,,_ZN10CCullZones36aPointersToBigBuildingsForTreadablesE,CCullZones::aPointersToBigBuildingsForTreadables,__int64[],,8,,,0
0x8F2510,,_ZN6CStats19KgsOfExplosivesUsedE,CStats::KgsOfExplosivesUsed,,,1,,,0
0x8F2514,,_ZN18CVisibilityPlugins10ms_pCameraE,CVisibilityPlugins::ms_pCamera,,,1,,,0
0x8F2518,,_ZN6CStats15CriminalsCaughtE,CStats::CriminalsCaught,,,1,,,0
0x8F2520,,_ZN8CWeather18InterpolationValueE,CWeather::InterpolationValue,,,1,,,0
0x8F2528,,_ZN8CCredits16CreditsStartTimeE,CCredits::CreditsStartTime,,,1,,,0
0x8F252C,,texNumLoaded,texNumLoaded,,,1,,,0
0x8F2530,,_ZN8CGarages16MessageStartTimeE,CGarages::MessageStartTime,,,1,,,0
0x8F254C,,_ZN9CTheZones14m_pPlayersZoneE,CTheZones::m_pPlayersZone,,,1,,,0
0x8F2554,,_ZN7CReplay5FrameE,CReplay::Frame,,,1,,,0
0x8F2560,,pTrackNodes_S,pTrackNodes_S,,,1,,,0
0x8F2564,,_ZN10CCullZones12NumCullZonesE,CCullZones::NumCullZones,char[],,4,,,0
0x8F2568,,_ZN6CPools17ms_pTreadablePoolE,CPools::ms_pTreadablePool,,,1,,,0
0x8F256C,,_ZN7CReplay16pEmptyReferencesE,CReplay::pEmptyReferences,,,1,,,0
0x8F2570,,SaveFileNameJustSaved,SaveFileNameJustSaved,,,1,,,0
0x8F2674,,mod_Buoyancy,mod_Buoyancy,,,1,,,0
0x8F2740,,_ZN6CStats14SuburbanPassedE,CStats::SuburbanPassed,,,1,,,0
0x8F2744,,_ZN12CUserDisplay5PagerE,CUserDisplay::Pager,CPager,,356,,,0
0x8F29B8,,_ZN10CTimeCycle20m_nCurrentSkyTopBlueE,CTimeCycle::m_nCurrentSkyTopBlue,,,1,,,0
0x8F29BC,,_ZN12CUserDisplay9PlaceNameE,CUserDisplay::PlaceName,,,1,,,0
0x8F29C8,,_ZN7CReplay5Time4E,CReplay::Time4,,,1,,,0
0x8F29D0,,_ZN7CReplay5Time2E,CReplay::Time2,,,1,,,0
0x8F29D4,,_ZN7CReplay5Time3E,CReplay::Time3,,,1,,,0
0x8F29DC,,_ZN7CReplay5Time1E,CReplay::Time1,,,1,,,0
0x8F29E0,,_ZN8CCarCtrl13NumParkedCarsE,CCarCtrl::NumParkedCars,,,1,,,0
0x8F29E4,CTimer,_ZN6CTimer30m_snPreviousTimeInMillisecondsE,CTimer::m_snPreviousTimeInMilliseconds,int,,4,,,0
0x8F29EC,,_ZN6CRadar9SalSpriteE,CRadar::SalSprite,,,1,,,0
0x8F29F0,,_ZN8CCarCtrl20NumPermanentVehiclesE,CCarCtrl::NumPermanentVehicles,,,1,,,0
0x8F29F4,,_ZN8CGarages10NumGaragesE,CGarages::NumGarages,,,1,,,0
0x8F29F8,,_ZN7CReplay11pRadarBlipsE,CReplay::pRadarBlips,,,1,,,0
0x8F2A00,,gpShadowExplosionTex,gpShadowExplosionTex,int,,4,,,0
0x8F2A04,,_ZN6CStats28HighestLevelAmbulanceMissionE,CStats::HighestLevelAmbulanceMission,,,1,,,0
0x8F2A08,,_ZN10C3dMarkers16NumActiveMarkersE,C3dMarkers::NumActiveMarkers,,,1,,,0
0x8F2A10,,_ZN21CSpecialParticleStuff13BoatFoamStartE,CSpecialParticleStuff::BoatFoamStart,,,1,,,0
0x8F2A1C,,_ZN7CBridge5StateE,CBridge::State,,,1,,,0
0x8F2A20,,_ZN7CBridge8OldStateE,CBridge::OldState,,,1,,,0
0x8F2A24,,_ZN11CTheScripts14MissionCleanUpE,CTheScripts::MissionCleanUp,,,1,,,0
0x8F2BB8,,_ZN6CStats10DaysPassedE,CStats::DaysPassed,,,1,,,0
0x8F2BBC,,_ZN10CStreaming16ms_currentPedGrpE,CStreaming::ms_currentPedGrp,,,1,,,0
0x8F2BC4,,_ZN18CVisibilityPlugins16ms_cullCompsDistE,CVisibilityPlugins::ms_cullCompsDist,,,1,,,0
0x8F2BC8,,_ZN9CTheZones11m_CurrLevelE,CTheZones::m_CurrLevel,,,1,,,0
0x8F2BCC,,_ZN6CRadar11EightSpriteE,CRadar::EightSprite,,,1,,,0
0x8F2BD0,,_ZN10CTimeCycle24m_nCurrentSkyBottomGreenE,CTimeCycle::m_nCurrentSkyBottomGreen,,,1,,,0
0x8F2BD4,,_ZN18CVisibilityPlugins14ms_pedLod0DistE,CVisibilityPlugins::ms_pedLod0Dist,,,1,,,0
0x8F2BE0,,_ZN6CRadar9DonSpriteE,CRadar::DonSprite,,,1,,,0
0x8F2BE4,,NumPathNodes,NumPathNodes,,,1,,,0
0x8F2C00,,_ZN6CRadar10JoeySpriteE,CRadar::JoeySprite,,,1,,,0
0x8F2C04,,_ZN6CPools16ms_pBuildingPoolE,CPools::ms_pBuildingPool,,,1,,,0
0x8F2C0C,,_ZN12CCutsceneMgr17ms_cutsceneOffsetE,CCutsceneMgr::ms_cutsceneOffset,,,1,,,0
0x8F2C18,,_ZN6CPools13ms_pDummyPoolE,CPools::ms_pDummyPool,,,1,,,0
0x8F2C20,CTimer,_ZN6CTimer13ms_fTimeScaleE,CTimer::ms_fTimeScale,float,,4,,game speed,0
0x8F2C30,CDraw,_ZN5CDraw15ms_fLODDistanceE,CDraw::ms_fLODDistance,float,,4,,,0
0x8F2C34,,_ZN7CReplay10pStoredCamE,CReplay::pStoredCam,,,1,,,0
0x8F2C38,,_ZN7CClouds15ms_colourBottomE,CClouds::ms_colourBottom,,,1,,,0
0x8F2C3C,,_ZN11CPopulation16ms_nTotalCivPedsE,CPopulation::ms_nTotalCivPeds,,,1,,,0
0x8F2C5C,,_ZN17CTheCarGenerators18CurrentActiveCountE,CTheCarGenerators::CurrentActiveCount,,,1,,,0
0x8F2C60,,_ZN6CPools11ms_pPedPoolE,CPools::ms_pPedPool,,,1,,,0
0x8F2C64,CClock,_ZN6CClock29ms_nMillisecondsPerGameMinuteE,CClock::ms_nMillisecondsPerGameMinute,unsigned int,,4,,,0
0x8F2C68,,_ZN6CRadar11KenjiSpriteE,CRadar::KenjiSprite,,,1,,,0
0x8F2C6C,,TotalLengthOfFlightPath,TotalLengthOfFlightPath,,,1,,,0
0x8F2C70,,_ZN13CBrightLights15NumBrightLightsE,CBrightLights::NumBrightLights,,,1,,,0
0x8F2C74,,_ZN10CStreaming20ms_currentPedLoadingE,CStreaming::ms_currentPedLoading,,,1,,,0
0x8F2C78,,_ZN7CDarkel11ModelToKillE,CDarkel::ModelToKill,,,1,,,0
0x8F2C80,,_ZN10CStreaming20ms_numVehiclesLoadedE,CStreaming::ms_numVehiclesLoaded,,,1,,,0
0x8F2C84,,_ZN10CStreaming13ms_oldSectorXE,CStreaming::ms_oldSectorX,,,1,,,0
0x8F2C88,,_ZN10CStreaming13ms_oldSectorYE,CStreaming::ms_oldSectorY,,,1,,,0
0x8F2C8C,,_ZN6CStats24KillsSinceLastCheckpointE,CStats::KillsSinceLastCheckpoint,,,1,,,0
0x8F2C90,,gpShadowCarTex,gpShadowCarTex,int,,4,,,0
0x8F2C94,,_ZN7CSprite15m_f2DFarScreenZE,CSprite::m_f2DFarScreenZ,,,1,,,0
0x8F2C98,,_ZN6CStats6mmRainE,CStats::mmRain,,,1,,,0
0x8F2CA8,,_ZN13CWaterCannons8aCannonsE,CWaterCannons::aCannons,int[],,4,,,0
0x8F317C,,_ZN5CFont7DetailsE,CFont::Details,,,1,,,0
0x8F31A0,,bFontBgColorR,bFontBgColorR,,,1,,,0
0x8F31A1,,bFontBgColorG,bFontBgColorG,,,1,,,0
0x8F31A2,,bFontBgColorB,bFontBgColorB,,,1,,,0
0x8F31A3,,bFontBgColorA,bFontBgColorA,,,1,,,0
0x8F31C4,,_ZN10CStreaming22ms_numPriorityRequestsE,CStreaming::ms_numPriorityRequests,,,1,,,0
0x8F31D0,,gFireManager,gFireManager,,,1,,,0
0x8F3958,,_ZN9CParticle17m_pUnusedListHeadE,CParticle::m_pUnusedListHead,,,1,,,0
0x8F3964,,MusicManager,MusicManager,,,1,,,0
0x8F42C0,,gColourBottom,gColourBottom,,,1,,,0
0x8F42C4,,_ZN12CMenuManager10m_PrefsLODE,CMenuManager::m_PrefsLOD,char[],,4,,,0
0x8F42E4,,_ZN18CVisibilityPlugins11m_alphaListE,CVisibilityPlugins::m_alphaList,,,1,,,0
0x8F4328,,gColourTop,gColourTop,,,1,,,0
0x8F4334,,_ZN6CStats16CommercialPassedE,CStats::CommercialPassed,,,1,,,0
0x8F4338,,pTrackNodes,pTrackNodes,,,1,,,0
0x8F433C,,_ZN6CWorld23ms_listMovingEntityPtrsE,CWorld::ms_listMovingEntityPtrs,,,1,,,0
0x8F4340,,_ZN15CParticleObject14pCloseListHeadE,CParticleObject::pCloseListHead,int,,4,,,0
0x8F435C,,_ZN8CShadows15pEmptyBunchListE,CShadows::pEmptyBunchList,,,1,,,0
0x8F4360,,lpWindowName,lpWindowName,LPCSTR,,4,,,0
0x8F436C,,RsGlobal,RsGlobal,char[],,4,,,0
0x8F437C,,pDxInputData,pDxInputData,,,1,,,0
0x8F43A4,,ControlsManager,ControlsManager,,,1,,,0
0x8F57E0,,_ZN6CStats23LivesSavedWithAmbulanceE,CStats::LivesSavedWithAmbulance,,,1,,,0
0x8F57E4,,_ZN8CWeather24WhenToPlayLightningSoundE,CWeather::WhenToPlayLightningSound,,,1,,,0
0x8F57E8,,TempBufferVerticesStoredHiLight,TempBufferVerticesStoredHiLight,,,1,,,0
0x8F57EC,,_ZN10CTimeCycle23m_nCurrentFogColourBlueE,CTimeCycle::m_nCurrentFogColourBlue,,,1,,,0
0x8F582C,,gpReflectionTex,gpReflectionTex,,,1,,,0
0x8F5830,,_ZN6CRadar9LizSpriteE,CRadar::LizSprite,,,1,,,0
0x8F5834,,gpSniperSightTex,gpSniperSightTex,,,1,,,0
0x8F5838,,gGameState,gGameState,,,1,,,0
0x8F583C,,pAnimBlendAssocGroups,pAnimBlendAssocGroups,,,1,,,0
0x8F5840,,_ZN7CReplay10PlayerInfoE,CReplay::PlayerInfo,,,1,,,0
0x8F597C,,_ZN8CGarages14MessageEndTimeE,CGarages::MessageEndTime,,,1,,,0
0x8F5980,,_ZN10CModelInfo16ms_mloModelStoreE,CModelInfo::ms_mloModelStore,tMloModelInfoStore,,68,,,0
0x8F59C4,,_ZN12RenderBuffer18VerticesToBeStoredE,RenderBuffer::VerticesToBeStored,,,1,,,0
0x8F59C8,,_ZN19CRecordDataForChase15PositionChangesE,CRecordDataForChase::PositionChanges,,,1,,,0
0x8F59D0,,gpShadowPedTex,gpShadowPedTex,int,,4,,,0
0x8F59D4,,gpPostShadowTex,gpPostShadowTex,int,,4,,,0
0x8F59D8,,FrontEndMenuManager,FrontEndMenuManager,,,1,,,0
0x8F5AE9,,bMenuVisible,bMenuVisible,,,1,,,0
0x8F5AEC,,bDemoQuit,bDemoQuit,,,1,,,0
0x8F5AEE,,bGameStarted,bGameStarted,,,1,,,0
0x8F5E2C,,bExtraSplash,bExtraSplash,,,1,,,0
0x8F5F3C,,_ZN11CTheScripts17StoreVehicleIndexE,CTheScripts::StoreVehicleIndex,,,1,,,0
0x8F5F40,,_ZN7CClouds13CloudRotationE,CClouds::CloudRotation,,,1,,,0
0x8F5F48,,_ZN7CReplay8PlaybackE,CReplay::Playback,,,1,,,0
0x8F5F70,,_ZN11CPopulation20ms_nTotalMissionPedsE,CPopulation::ms_nTotalMissionPeds,,,1,,,0
0x8F5F74,,_ZN6CRadar10SaveSpriteE,CRadar::SaveSprite,,,1,,,0
0x8F5F78,,TempBufferVerticesStored,TempBufferVerticesStored,,,1,,,0
0x8F5F7C,,_ZN12CMenuManager15m_ControlMethodE,CMenuManager::m_ControlMethod,char[],,4,,,0
0x8F5F80,,pDrugRunCesna,pDrugRunCesna,,,1,,,0
0x8F5F84,,_ZN8CWeather14LightningStartE,CWeather::LightningStart,,,1,,,0
0x8F5F88,,_ZN12CCutsceneMgr15ms_pCutsceneDirE,CCutsceneMgr::ms_pCutsceneDir,CDirectory *,,4,,,0
0x8F5FB0,,_ZN7CSprite31m_bFlushSpriteBufferSwitchZTestE,CSprite::m_bFlushSpriteBufferSwitchZTest,,,1,,,0
0x8F5FB4,,_ZN6CRadar10BombSpriteE,CRadar::BombSprite,,,1,,,0
0x8F5FB8,,_ZN9CTxdStore11ms_pTxdPoolE,CTxdStore::ms_pTxdPool,_DWORD,,4,,,0
0x8F5FD4,,gpWaterRaster,gpWaterRaster,,,1,,,0
0x8F5FD8,,_ZN10CTimeCycle17m_fCurrentFarClipE,CTimeCycle::m_fCurrentFarClip,float,,4,,,0
0x8F5FE0,,gpPointlightRaster,gpPointlightRaster,,,1,,,0
0x8F5FE4,,_ZN6CStats19LongestFlightInDodoE,CStats::LongestFlightInDodo,,,1,,,0
0x8F5FE8,,_ZN12CUserDisplay14CurrentVehicleE,CUserDisplay::CurrentVehicle,,,1,,,0
0x8F5FEC,,_ZN6CStats17FiresExtinguishedE,CStats::FiresExtinguished,,,1,,,0
0x8F5FF0,,_ZN8CCarCtrl26LastTimeLawEnforcerCreatedE,CCarCtrl::LastTimeLawEnforcerCreated,,,1,,,0
0x8F5FF8,,_ZN8CWeather8WetRoadsE,CWeather::WetRoads,,,1,,,0
0x8F5FFC,,_ZN7CSprite21m_fRecipNearClipPlaneE,CSprite::m_fRecipNearClipPlane,,,1,,,0
0x8F6004,,_ZN6CStats20TotalLegitimateKillsE,CStats::TotalLegitimateKills,,,1,,,0
0x8F6008,,_RwD3D8AdapterInformation,_RwD3D8AdapterInformation,,,1,,,0
0x8F620C,,_RwD3D8AdapterInformation_DisplayMode,_RwD3D8AdapterInformation_DisplayMode,,,1,,,0
0x8F6224,,_ZN6CStats12ProgressMadeE,CStats::ProgressMade,,,1,,,0
0x8F6244,,_ZN10CSceneEdit17m_nVehiclemodelIdE,CSceneEdit::m_nVehiclemodelId,,,1,,,0
0x8F6248,,_ZN7CCranes26CarsCollectedMilitaryCraneE,CCranes::CarsCollectedMilitaryCrane,,,1,,,0
0x8F624C,,_ZN11CWaterLevel19ms_nNoOfWaterLevelsE,CWaterLevel::ms_nNoOfWaterLevels,char[],,4,,,0
0x8F6250,,_ZN10CCollision20ms_collisionInMemoryE,CCollision::ms_collisionInMemory,,,1,,,0
0x8F6258,,_ZN4CHud22m_HelpMessageFadeTimerE,CHud::m_HelpMessageFadeTimer,,,1,,,0
0x8F625C,,_ZN10CTimeCycle23m_nCurrentSkyBottomBlueE,CTimeCycle::m_nCurrentSkyBottomBlue,,,1,,,0
0x8F6268,,_ZN6CRadar12CentreSpriteE,CRadar::CentreSprite,,,1,,,0
0x8F626C,,_ZN8CWeather17WeatherTypeInListE,CWeather::WeatherTypeInList,,,1,,,0
0x8F6270,,_ZN18CVisibilityPlugins14ms_pCameraPosnE,CVisibilityPlugins::ms_pCameraPosn,,,1,,,0
0x8F6274,,_ZN6CRadar11NorthSpriteE,CRadar::NorthSprite,,,1,,,0
0x8F647C,,_ZN6CStats11HeadsPoppedE,CStats::HeadsPopped,,,1,,,0
0x8F6480,,_ZN10CSceneEdit9pVehiclesE,CSceneEdit::pVehicles,int[],,4,,,0
0x8F6494,,_ZN6CWorld13pIgnoreEntityE,CWorld::pIgnoreEntity,,,1,,,0
0x8F6754,,ThePaths,ThePaths,CPathFind,,285680,,,0
0x940348,,_ZN10CModelInfo22ms_xtraCompsModelStoreE,CModelInfo::ms_xtraCompsModelStore,,,1,,,0
0x9403C0,,_ZN10CTimeCycle19m_nCurrentSkyTopRedE,CTimeCycle::m_nCurrentSkyTopRed,,,1,,,0
0x9403C4,,LoadFileName,LoadFileName,char[260],,260,,,0
0x9404D4,,_ZN9CPedStats13ms_apPedStatsE,CPedStats::ms_apPedStats,int[],,4,,,0
0x940568,,_ZN10CStreaming13ms_memoryUsedE,CStreaming::ms_memoryUsed,,,1,,,0
0x940570,,_ZN6CStats12Record4x4OneE,CStats::Record4x4One,,,1,,,0
0x940578,,_ZN8CWeather17LightningDurationE,CWeather::LightningDuration,,,1,,,0
0x94057C,,_ZN10CTimeCycle20m_CurrentStoredValueE,CTimeCycle::m_CurrentStoredValue,,,1,,,0
0x94058C,,_ZN6CStats12Record4x4TwoE,CStats::Record4x4Two,,,1,,,0
0x940590,,_ZN10CSceneEdit20m_bCameraFollowActorE,CSceneEdit::m_bCameraFollowActor,,,1,,,0
0x940598,,_ZN8CWeather7RainbowE,CWeather::Rainbow,,,1,,,0
0x9405A8,,RpHAnimAtomicGlobals,RpHAnimAtomicGlobals,,,1,,,0
0x9405BC,,_ZN9CTxdStore13ms_pStoredTxdE,CTxdStore::ms_pStoredTxd,,,1,,,0
0x9405CC,,Buffer,Buffer,CHAR[260],,260,,,0
0x940714,,_ZN10CTimeCycle22m_nCurrentFogColourRedE,CTimeCycle::m_nCurrentFogColourRed,,,1,,,0
0x940718,,_ZN10CCullZones19CurrentFlags_CameraE,CCullZones::CurrentFlags_Camera,,,1,,,0
0x940724,,_ZN6CStats28PassengersDroppedOffWithTaxiE,CStats::PassengersDroppedOffWithTaxi,,,1,,,0
0x940730,,_ZN9CRenderer23ms_nNoOfVisibleEntitiesE,CRenderer::ms_nNoOfVisibleEntities,,,1,,,0
0x940734,,_ZN14CPacManPickups16PillsEatenInRaceE,CPacManPickups::PillsEatenInRace,,,1,,,0
0x940738,,_ZN10CStreaming19ms_endRequestedListE,CStreaming::ms_endRequestedList,,,1,,,0
0x940768,,_ZN6CStats14MissionsPassedE,CStats::MissionsPassed,,,1,,,0
0x94076C,,_ZN10CModelInfo17ms_timeModelStoreE,CModelInfo::ms_timeModelStore,int[],,4,,,0
0x9411C0,,gpCloudTex,gpCloudTex,int[],,4,,,0
0x9411C4,,gpCloud2Tex,gpCloud2Tex,,,1,,,0
0x9411C8,,gpCloud3Tex,gpCloud3Tex,,,1,,,0
0x9411CC,,gpCloudHilitTex,gpCloudHilitTex,,,1,,,0
0x9411D0,,gpCloudMaskedTex,gpCloudMaskedTex,,,1,,,0
0x9411F0,,_ZN8CCarCtrl19NumFireTrucksOnDutyE,CCarCtrl::NumFireTrucksOnDuty,,,1,,,0
0x941238,,_ZN12CMenuManager15m_PrefsLanguageE,CMenuManager::m_PrefsLanguage,char[],,4,,,0
0x941284,,_ZN7CReplay18BigBuildingPtrListE,CReplay::BigBuildingPtrList,,,1,,,0
0x941288,,_ZN6CStats12CarsExplodedE,CStats::CarsExploded,,,1,,,0
0x94128C,,_ZN15CParticleObject15pUnusedListHeadE,CParticleObject::pUnusedListHead,,,1,,,0
0x9412AC,,_ZN8CCarCtrl15NextCarOfRatingE,CCarCtrl::NextCarOfRating,__int64[],,8,,,0
0x9412C8,,NumPath4Nodes,NumPath4Nodes,,,1,,,0
0x9412CC,,_ZN13CMovingThings14StartCloseListE,CMovingThings::StartCloseList,,,1,,,0
0x9412E8,CTimer,_ZN6CTimer32m_snTimeInMillisecondsNonClippedE,CTimer::m_snTimeInMillisecondsNonClipped,int,,4,,,0
